Gender,Customer,Age,Distance,Wifi,DepartureAndArrivalTimeConvenient,EaseOnlineBooking,GateLocation,FoodDrink,OnlineBoarding,SeatComfort,InflightEntertainment,OnboardService,LegRoom,BaggageHandling,Checkin,InflightService,Cleanliness,DepartureDelayMin,ArrivalDelayMin,Satisfaction
Female,Loyal Customer,25,472,2,1,2,3,2,2,2,2,4,1,3,4,2,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,22,1013,2,5,5,5,2,2,1,2,3,1,4,1,3,2,0,14.0,neutral or dissatisfied
Male,Loyal Customer,44,671,1,1,3,3,2,1,2,2,3,1,3,3,4,2,29,5.0,neutral or dissatisfied
Female,Loyal Customer,34,946,4,4,4,4,4,4,4,4,1,3,4,2,4,4,24,12.0,satisfied
Male,Loyal Customer,30,323,4,4,4,4,4,4,4,4,2,2,2,2,2,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,16,787,3,4,3,2,4,3,4,4,5,2,5,3,5,4,0,1.0,neutral or dissatisfied
Female,Loyal Customer,70,737,5,4,5,5,5,4,5,1,1,5,1,5,1,5,0,0.0,satisfied
Female,disloyal Customer,37,345,2,2,2,3,3,2,3,3,3,3,4,3,4,3,44,36.0,neutral or dissatisfied
Female,Loyal Customer,44,399,2,5,5,5,4,3,3,2,2,2,2,1,2,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,16,250,3,2,2,2,3,3,2,3,2,3,3,2,3,3,0,0.0,neutral or dissatisfied
Female,disloyal Customer,20,1400,2,3,2,3,2,2,2,2,2,1,4,1,4,2,6,0.0,neutral or dissatisfied
Female,Loyal Customer,66,102,3,2,0,4,2,3,4,2,2,0,2,3,2,3,0,5.0,neutral or dissatisfied
Male,Loyal Customer,32,306,1,2,2,2,1,1,1,1,4,4,3,3,4,1,14,26.0,neutral or dissatisfied
Male,Loyal Customer,31,1105,2,2,2,4,4,2,4,4,3,2,3,1,3,4,0,6.0,neutral or dissatisfied
Male,Loyal Customer,49,240,4,4,4,4,5,4,5,5,5,1,1,4,3,5,0,0.0,satisfied
Female,Loyal Customer,28,2342,3,2,2,2,3,3,3,3,4,5,3,2,3,3,77,54.0,neutral or dissatisfied
Male,Loyal Customer,42,786,3,4,3,2,4,3,4,4,5,2,4,4,5,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,23,577,3,5,3,3,4,3,4,4,3,4,5,3,4,4,7,0.0,neutral or dissatisfied
Male,Loyal Customer,33,645,4,5,5,5,4,4,4,4,2,1,4,4,2,4,44,37.0,satisfied
Female,Loyal Customer,58,447,4,5,3,5,1,3,5,4,4,4,4,3,4,1,0,0.0,satisfied
Male,Loyal Customer,59,1107,4,3,4,4,2,4,3,2,4,4,3,2,4,2,35,27.0,neutral or dissatisfied
Male,Loyal Customer,22,1249,2,5,3,5,2,2,4,2,3,1,3,3,4,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,19,1262,3,4,4,3,1,4,1,1,4,2,3,3,5,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,33,630,1,4,1,2,4,1,4,4,5,5,5,3,4,4,24,11.0,neutral or dissatisfied
Male,Loyal Customer,32,456,3,4,4,4,3,3,3,3,2,4,4,1,3,3,0,9.0,neutral or dissatisfied
Male,Loyal Customer,64,1189,4,1,1,1,4,4,4,4,3,3,3,2,4,4,0,12.0,neutral or dissatisfied
Female,disloyal Customer,27,251,2,2,2,3,3,2,1,3,2,4,4,3,3,3,72,73.0,neutral or dissatisfied
Male,disloyal Customer,25,134,1,0,0,1,2,0,2,2,1,3,3,4,1,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,33,295,2,4,4,4,2,2,2,2,3,5,3,3,3,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,45,1235,2,5,5,5,5,3,4,2,2,2,2,2,2,4,56,39.0,neutral or dissatisfied
Male,Loyal Customer,32,671,0,0,0,4,4,0,4,4,1,1,4,3,5,4,0,0.0,satisfied
Female,Loyal Customer,40,1416,2,5,2,1,4,2,4,4,2,3,4,2,4,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,13,802,1,3,3,3,1,1,3,1,1,3,3,1,3,1,14,40.0,neutral or dissatisfied
Female,disloyal Customer,18,930,2,3,3,4,4,3,4,4,4,2,4,3,4,4,86,62.0,neutral or dissatisfied
Male,Loyal Customer,43,305,4,3,2,3,4,4,4,4,4,1,3,4,3,4,6,6.0,neutral or dissatisfied
Male,Loyal Customer,38,368,2,2,2,2,2,2,2,2,1,5,3,4,3,2,76,71.0,neutral or dissatisfied
Male,Loyal Customer,13,459,1,5,1,5,4,1,5,4,2,2,4,5,5,4,0,7.0,neutral or dissatisfied
Female,Loyal Customer,29,685,1,4,4,4,1,1,1,1,4,2,3,2,4,1,27,18.0,neutral or dissatisfied
Female,Loyal Customer,42,1105,2,1,2,2,5,1,2,2,2,2,2,1,2,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,16,569,3,3,4,2,3,4,3,3,2,2,3,1,2,3,0,0.0,neutral or dissatisfied
Male,disloyal Customer,26,591,1,1,1,2,5,1,4,5,3,1,2,2,2,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,26,2248,2,5,2,1,3,2,3,3,4,4,4,4,4,3,41,25.0,neutral or dissatisfied
Female,disloyal Customer,24,2342,2,4,2,3,5,2,3,5,2,2,2,2,4,5,4,3.0,neutral or dissatisfied
Male,Loyal Customer,33,292,0,0,0,3,5,0,5,5,3,2,4,5,5,5,0,0.0,satisfied
Male,Loyal Customer,27,1249,5,4,4,4,5,5,5,5,5,4,3,4,5,5,2,0.0,satisfied
Female,Loyal Customer,47,546,2,2,2,3,5,4,3,2,2,2,2,1,2,2,0,24.0,neutral or dissatisfied
Male,Loyal Customer,38,223,1,5,0,4,3,0,4,3,3,5,5,5,4,3,79,74.0,neutral or dissatisfied
Male,Loyal Customer,23,719,3,3,4,4,3,3,4,3,3,2,3,4,3,3,1,0.0,neutral or dissatisfied
Female,Loyal Customer,31,991,2,5,2,2,2,2,2,2,5,3,5,5,4,2,56,62.0,neutral or dissatisfied
Male,Loyal Customer,55,261,1,5,1,1,3,1,4,3,1,4,4,5,2,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,12,2419,1,4,1,4,2,1,2,2,3,5,3,4,4,2,60,59.0,neutral or dissatisfied
Female,Loyal Customer,61,1444,3,2,3,3,5,2,3,4,4,3,4,4,4,1,15,23.0,neutral or dissatisfied
Female,Loyal Customer,54,919,4,4,4,3,3,3,3,4,4,4,4,4,4,2,36,34.0,neutral or dissatisfied
Male,Loyal Customer,64,1069,4,5,5,5,4,4,4,4,4,4,2,3,4,4,0,0.0,satisfied
Female,Loyal Customer,65,1337,4,4,4,5,5,3,5,4,4,4,4,3,4,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,15,304,4,5,4,4,5,4,5,5,4,4,4,5,5,5,4,2.0,neutral or dissatisfied
Female,Loyal Customer,14,1186,3,4,3,1,3,3,3,3,5,3,3,4,5,3,7,0.0,neutral or dissatisfied
Female,Loyal Customer,17,296,3,4,3,3,3,2,2,4,3,5,5,2,3,2,89,148.0,neutral or dissatisfied
Male,Loyal Customer,42,1039,5,4,4,4,5,5,5,5,4,5,5,3,1,5,17,16.0,satisfied
Male,Loyal Customer,41,304,2,5,5,5,3,2,3,3,2,4,3,4,4,3,127,119.0,neutral or dissatisfied
Female,Loyal Customer,38,413,3,4,4,4,3,3,3,3,3,1,4,2,4,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,63,411,1,5,1,2,4,1,4,4,5,3,4,5,4,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,55,152,3,3,3,3,1,1,5,4,4,3,4,5,4,5,0,0.0,satisfied
Female,Loyal Customer,31,528,0,0,0,4,0,2,2,3,1,2,3,2,3,2,140,138.0,satisfied
Male,Loyal Customer,59,2405,3,1,2,3,4,2,2,4,1,4,3,4,3,4,16,4.0,neutral or dissatisfied
Female,Loyal Customer,20,432,2,1,1,1,2,2,2,2,2,2,4,4,4,2,11,18.0,neutral or dissatisfied
Female,Loyal Customer,36,368,1,2,2,2,1,1,1,1,4,5,4,4,3,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,56,183,4,1,1,1,4,4,4,4,4,3,2,4,2,4,0,0.0,satisfied
Female,Loyal Customer,23,909,1,5,0,3,5,0,5,5,1,2,5,4,1,5,1,0.0,neutral or dissatisfied
Female,Loyal Customer,44,925,1,5,1,4,3,5,4,1,1,1,1,3,1,4,10,5.0,neutral or dissatisfied
Female,Loyal Customer,14,696,1,5,5,5,1,1,3,1,3,5,3,3,3,1,50,51.0,neutral or dissatisfied
Male,Loyal Customer,45,1068,5,2,2,2,5,5,5,1,3,1,4,5,3,5,135,140.0,satisfied
Female,disloyal Customer,24,2419,3,1,3,3,3,5,5,1,3,4,4,5,4,5,0,13.0,neutral or dissatisfied
Male,Loyal Customer,61,551,3,3,4,4,4,4,4,4,2,1,4,2,3,4,29,21.0,neutral or dissatisfied
Male,Loyal Customer,31,952,2,1,1,1,2,2,2,2,1,4,4,1,4,2,0,0.0,neutral or dissatisfied
Female,disloyal Customer,30,954,2,2,2,2,3,2,3,3,2,1,2,3,2,3,4,21.0,neutral or dissatisfied
Female,Loyal Customer,15,1107,1,1,1,4,5,1,5,5,2,5,4,3,3,5,6,0.0,neutral or dissatisfied
Male,Loyal Customer,29,1235,1,5,1,1,2,1,3,2,2,2,3,5,5,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,16,580,3,4,3,4,4,3,4,4,3,5,4,4,4,4,25,20.0,neutral or dissatisfied
Female,Loyal Customer,37,817,4,5,5,5,5,4,4,4,2,2,3,4,5,4,213,204.0,satisfied
Female,Loyal Customer,38,241,5,2,2,2,5,5,5,5,3,3,3,4,1,5,0,24.0,satisfied
Male,Loyal Customer,38,867,2,5,5,5,2,2,2,2,2,1,4,4,4,2,59,54.0,neutral or dissatisfied
Male,Loyal Customer,37,325,0,4,0,4,5,0,5,5,4,3,1,4,3,5,3,0.0,satisfied
Female,Loyal Customer,53,551,2,1,1,3,1,3,4,4,4,1,4,3,4,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,43,1035,4,4,4,4,4,4,4,4,5,5,4,2,2,4,29,17.0,satisfied
Female,Loyal Customer,28,802,2,2,2,2,2,2,2,2,1,2,2,2,3,2,26,28.0,neutral or dissatisfied
Female,Loyal Customer,37,279,5,4,1,1,5,5,5,5,5,3,4,1,2,5,14,,satisfied
Male,Loyal Customer,61,1276,1,3,0,3,3,0,3,3,2,2,2,2,3,3,1,15.0,neutral or dissatisfied
Male,Loyal Customer,52,925,3,5,5,5,2,3,2,2,1,2,3,2,3,2,6,20.0,neutral or dissatisfied
Male,Loyal Customer,56,763,2,1,1,1,3,2,3,3,2,2,3,1,2,3,20,17.0,neutral or dissatisfied
Female,disloyal Customer,25,500,1,1,1,3,5,1,5,5,1,1,4,2,4,5,0,7.0,neutral or dissatisfied
Female,Loyal Customer,8,821,3,5,3,1,2,3,2,2,3,4,5,3,4,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,26,209,3,1,1,1,3,4,3,3,1,5,3,3,5,3,0,0.0,satisfied
Female,Loyal Customer,56,453,3,5,5,5,3,2,2,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,23,1067,2,4,2,3,2,2,2,2,3,3,3,3,4,2,0,0.0,neutral or dissatisfied
Female,disloyal Customer,34,373,1,1,1,4,1,1,1,1,4,2,3,1,4,1,17,7.0,neutral or dissatisfied
Male,Loyal Customer,32,414,3,3,4,3,3,3,3,3,4,2,4,2,3,3,5,9.0,neutral or dissatisfied
Female,Loyal Customer,39,814,4,3,3,3,4,4,4,4,5,2,4,4,5,4,5,0.0,satisfied
Male,Loyal Customer,33,1444,5,4,5,2,2,5,2,2,3,2,4,3,4,2,18,26.0,satisfied
Male,Loyal Customer,62,349,5,5,3,5,5,5,5,5,4,1,1,5,3,5,0,0.0,satisfied
Female,Loyal Customer,70,533,2,4,2,1,3,5,4,4,4,2,4,5,4,5,33,29.0,neutral or dissatisfied
Male,Loyal Customer,62,622,4,5,4,3,2,4,2,2,2,4,2,4,4,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,50,580,3,1,3,4,2,3,3,3,3,3,3,2,3,1,69,56.0,neutral or dissatisfied
Male,Loyal Customer,35,544,1,4,3,1,3,3,3,3,5,5,4,4,4,3,0,27.0,neutral or dissatisfied
Male,disloyal Customer,22,1346,5,0,5,3,1,5,1,1,3,5,4,4,5,1,0,0.0,satisfied
Male,Loyal Customer,67,261,5,3,5,3,1,5,3,1,3,2,4,4,3,1,0,0.0,satisfied
Female,disloyal Customer,26,507,2,5,2,5,4,2,4,4,4,5,3,4,1,4,0,35.0,neutral or dissatisfied
Male,Loyal Customer,59,1171,1,2,2,2,1,1,1,1,2,2,4,2,3,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,58,987,4,5,5,1,1,5,1,1,3,2,4,3,5,1,0,0.0,satisfied
Female,Loyal Customer,25,1452,4,4,4,2,2,4,2,2,5,5,3,4,4,2,2,0.0,neutral or dissatisfied
Female,Loyal Customer,24,1770,5,4,4,4,5,5,4,5,1,5,3,2,4,5,0,8.0,satisfied
Female,Loyal Customer,54,151,5,3,5,3,5,4,1,5,5,5,5,1,5,4,0,0.0,satisfied
Male,Loyal Customer,51,320,4,4,4,4,4,4,4,4,5,2,1,2,5,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,54,438,3,4,3,2,5,3,1,2,2,3,2,2,2,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,54,331,4,1,1,1,3,4,3,3,2,4,1,3,4,3,0,0.0,satisfied
Female,disloyal Customer,24,208,5,0,5,1,1,5,4,1,2,5,2,3,4,1,0,0.0,satisfied
Male,Loyal Customer,39,228,5,1,1,1,5,5,5,5,4,3,3,2,5,5,0,0.0,satisfied
Male,Loyal Customer,28,2565,2,3,1,3,2,2,2,3,3,3,4,2,4,2,227,245.0,neutral or dissatisfied
Female,Loyal Customer,24,926,3,3,3,2,2,3,2,2,5,1,4,2,2,2,0,10.0,neutral or dissatisfied
Male,Loyal Customer,31,1562,2,5,2,2,2,2,2,2,3,4,5,3,5,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,70,743,3,5,3,1,5,5,4,5,5,3,5,4,5,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,10,366,5,1,5,4,4,5,4,4,3,4,3,4,4,4,0,0.0,satisfied
Male,Loyal Customer,34,370,2,1,1,1,2,3,2,2,4,1,3,4,3,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,69,1892,1,3,1,3,5,4,1,1,1,1,1,3,1,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,58,544,3,5,1,1,5,4,4,4,4,3,4,2,4,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,43,335,3,5,3,4,2,3,2,2,1,5,4,1,3,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,33,429,4,1,4,4,4,4,4,4,4,5,4,1,3,4,0,0.0,satisfied
Male,Loyal Customer,16,872,4,2,4,3,3,4,3,3,4,3,3,2,4,3,37,46.0,neutral or dissatisfied
Male,Loyal Customer,64,102,4,4,4,4,4,4,4,4,5,4,4,2,1,4,34,38.0,satisfied
Female,Loyal Customer,45,192,3,5,4,5,3,4,3,3,3,3,3,1,3,3,24,23.0,neutral or dissatisfied
Female,Loyal Customer,34,409,2,1,2,3,3,2,3,3,3,1,4,1,3,3,1,0.0,neutral or dissatisfied
Female,disloyal Customer,17,223,4,1,4,3,5,4,5,5,4,1,4,2,3,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,58,1085,3,2,3,4,1,3,1,1,3,3,3,4,3,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,24,1542,5,4,4,4,5,5,5,5,2,1,5,2,3,5,0,0.0,satisfied
Male,Loyal Customer,64,700,1,5,1,3,1,1,1,1,2,4,4,5,5,1,5,0.0,neutral or dissatisfied
Female,Loyal Customer,47,294,4,4,4,5,3,4,5,1,1,4,1,5,1,5,7,9.0,neutral or dissatisfied
Female,Loyal Customer,38,1825,2,4,4,4,2,2,2,2,4,4,3,2,4,2,0,0.0,neutral or dissatisfied
Female,disloyal Customer,25,550,3,3,3,4,1,3,1,1,4,5,3,3,4,1,39,47.0,neutral or dissatisfied
Male,Loyal Customer,23,1149,2,5,2,1,3,2,2,3,4,4,4,4,5,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,9,624,3,4,3,3,1,3,5,1,5,4,4,1,1,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,49,964,5,3,1,1,5,1,1,5,5,5,5,2,5,3,0,1.0,satisfied
Female,Loyal Customer,51,679,2,2,2,4,2,3,4,1,1,2,1,2,1,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,53,427,3,5,3,1,3,3,3,3,4,3,1,3,4,3,20,22.0,neutral or dissatisfied
Male,Loyal Customer,44,547,2,3,2,4,3,2,3,3,1,4,4,4,3,3,6,16.0,neutral or dissatisfied
Female,Loyal Customer,38,308,2,5,2,4,1,2,1,1,3,2,1,2,5,1,19,14.0,neutral or dissatisfied
Male,Loyal Customer,59,329,4,4,4,4,4,4,4,4,3,1,3,1,5,4,0,0.0,satisfied
Female,Loyal Customer,64,261,3,5,0,1,5,3,2,5,5,0,1,2,5,4,0,3.0,neutral or dissatisfied
Male,Loyal Customer,49,639,2,5,2,3,3,2,2,3,4,2,5,3,5,3,0,14.0,neutral or dissatisfied
Male,Loyal Customer,26,2253,4,1,4,3,3,4,3,3,2,3,3,3,3,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,44,372,5,5,5,5,5,5,5,5,3,1,1,1,3,5,0,4.0,satisfied
Female,Loyal Customer,12,1005,2,5,2,1,1,2,1,1,5,3,5,4,4,1,29,23.0,neutral or dissatisfied
Female,Loyal Customer,30,488,4,1,1,1,4,3,4,4,4,1,3,1,3,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,44,550,3,1,4,3,1,4,2,1,4,5,1,1,2,1,1,0.0,neutral or dissatisfied
Male,Loyal Customer,63,107,5,5,5,5,5,5,5,5,3,2,1,1,1,5,1,0.0,satisfied
Male,Loyal Customer,24,532,1,4,3,5,3,3,3,3,4,4,5,3,5,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,26,1481,3,5,3,1,2,3,1,2,4,2,5,4,5,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,29,227,1,5,1,3,1,1,1,1,4,5,5,3,4,1,30,40.0,neutral or dissatisfied
Female,Loyal Customer,70,594,3,4,3,4,2,3,4,5,5,3,3,2,5,5,0,1.0,neutral or dissatisfied
Male,disloyal Customer,27,143,1,2,2,5,5,2,5,5,2,1,4,3,3,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,39,1105,3,1,3,2,1,3,1,1,3,1,2,1,2,1,85,90.0,neutral or dissatisfied
Male,Loyal Customer,52,343,3,1,1,1,3,3,3,3,2,4,4,3,2,3,188,183.0,neutral or dissatisfied
Female,disloyal Customer,25,985,3,4,3,3,5,3,5,5,2,5,4,3,4,5,0,0.0,neutral or dissatisfied
Female,Loyal Customer,51,119,3,1,3,2,1,3,2,1,1,3,1,4,1,4,1,0.0,neutral or dissatisfied
Female,Loyal Customer,62,296,3,4,3,2,2,4,5,2,2,3,2,4,2,3,0,0.0,neutral or dissatisfied
Male,Loyal Customer,30,325,4,5,4,5,3,4,3,3,3,2,5,2,4,3,1,0.0,neutral or dissatisfied
Male,Loyal Customer,36,2475,3,2,2,2,3,2,3,3,2,5,4,3,3,3,0,0.0,neutral or dissatisfied
Female,Loyal Customer,45,425,1,1,1,3,5,3,2,2,2,1,3,4,2,3,14,23.0,neutral or dissatisfied
Female,Loyal Customer,29,374,2,4,4,4,2,2,2,2,4,3,4,3,4,2,11,0.0,neutral or dissatisfied
Male,Loyal Customer,50,189,2,5,2,3,2,2,2,2,4,4,4,4,4,2,9,7.0,neutral or dissatisfied
Female,disloyal Customer,17,2588,5,5,5,1,2,5,2,2,5,1,3,1,2,2,91,75.0,satisfied
Female,Loyal Customer,62,999,3,2,2,2,3,3,3,3,5,3,3,3,2,3,86,140.0,neutral or dissatisfied
Female,Loyal Customer,20,407,3,4,4,4,3,3,3,3,1,5,3,2,4,3,45,34.0,neutral or dissatisfied
Male,Loyal Customer,37,967,4,4,4,2,3,4,3,3,3,5,4,3,5,3,0,2.0,neutral or dissatisfied
Female,disloyal Customer,36,337,1,1,1,1,4,1,4,4,4,4,4,4,4,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,26,689,3,1,3,3,2,3,3,2,4,4,3,3,3,2,17,12.0,neutral or dissatisfied
Male,Loyal Customer,85,67,1,3,3,3,1,1,1,2,5,4,3,1,4,1,0,8.0,neutral or dissatisfied
Female,Loyal Customer,58,272,4,4,3,4,3,4,3,4,4,4,4,1,4,2,24,0.0,neutral or dissatisfied
Male,Loyal Customer,7,255,2,2,2,3,2,2,2,2,4,1,4,3,4,2,54,47.0,neutral or dissatisfied
Male,disloyal Customer,37,408,3,3,3,3,2,3,1,2,1,1,3,3,3,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,44,1521,3,5,4,4,3,4,3,3,4,4,3,5,5,3,3,9.0,neutral or dissatisfied
Male,Loyal Customer,68,997,3,5,3,5,2,3,1,2,3,3,4,4,5,2,0,23.0,neutral or dissatisfied
Male,Loyal Customer,35,2106,2,3,3,3,2,2,2,2,3,1,4,3,3,2,21,0.0,neutral or dissatisfied
Female,Loyal Customer,31,2277,5,1,1,1,5,5,5,5,5,1,4,2,2,5,0,0.0,satisfied
Male,Loyal Customer,39,226,3,4,0,1,4,0,4,4,5,3,4,3,4,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,70,677,3,4,3,2,2,3,2,2,5,5,5,4,4,2,29,16.0,neutral or dissatisfied
Male,Loyal Customer,68,1506,1,5,0,1,1,0,1,1,3,1,2,4,5,1,8,6.0,neutral or dissatisfied
Male,Loyal Customer,61,550,5,5,5,4,1,5,1,1,1,3,5,2,5,1,0,0.0,satisfied
Female,disloyal Customer,26,407,4,1,4,3,1,4,1,1,1,5,2,2,3,1,40,33.0,neutral or dissatisfied
Male,Loyal Customer,29,508,5,3,3,3,5,5,5,5,2,4,3,1,2,5,0,0.0,satisfied
Male,Loyal Customer,31,163,1,5,4,4,1,1,1,1,2,4,1,4,1,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,31,357,0,0,0,4,3,0,3,3,3,4,3,5,3,3,0,0.0,satisfied
Female,Loyal Customer,30,1092,4,1,4,2,2,4,2,2,3,2,3,4,3,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,33,861,3,4,3,4,5,3,5,5,5,5,4,4,4,5,59,52.0,neutral or dissatisfied
Male,Loyal Customer,47,288,1,4,4,3,3,4,1,3,5,5,4,3,5,3,34,25.0,neutral or dissatisfied
Male,Loyal Customer,33,371,2,3,3,3,2,2,2,2,1,4,3,1,3,2,51,67.0,neutral or dissatisfied
Male,disloyal Customer,49,802,3,3,3,2,1,3,1,1,1,5,3,4,2,1,2,9.0,neutral or dissatisfied
Female,Loyal Customer,24,789,2,5,2,5,2,2,2,2,4,4,5,5,5,2,0,0.0,neutral or dissatisfied
Female,disloyal Customer,25,201,4,5,4,4,3,4,1,3,1,5,3,3,2,3,0,0.0,neutral or dissatisfied
Female,disloyal Customer,25,192,2,3,1,4,4,1,5,4,4,3,3,4,4,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,62,2342,1,5,1,1,5,1,5,5,4,1,3,3,3,5,5,6.0,neutral or dissatisfied
Male,Loyal Customer,65,248,1,1,1,3,5,1,5,5,3,4,4,1,3,5,36,33.0,neutral or dissatisfied
Female,Loyal Customer,38,325,2,1,3,3,5,3,5,5,3,1,3,4,2,5,0,0.0,neutral or dissatisfied
Male,Loyal Customer,39,258,1,1,1,1,1,1,1,1,1,5,4,1,4,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,57,342,3,4,4,4,4,3,4,4,3,2,3,4,3,4,18,25.0,neutral or dissatisfied
Female,Loyal Customer,33,257,1,3,3,3,1,1,1,1,4,4,3,2,4,1,0,0.0,neutral or dissatisfied
Male,Loyal Customer,21,228,2,5,0,3,1,0,1,1,4,2,1,2,3,1,0,3.0,neutral or dissatisfied
Male,Loyal Customer,70,312,1,4,1,4,2,1,2,2,3,5,4,3,4,2,0,0.0,neutral or dissatisfied
Female,Loyal Customer,57,859,4,1,1,1,4,3,5,4,4,4,4,1,4,5,1,0.0,satisfied
Female,Loyal Customer,44,189,1,0,0,3,3,4,3,2,2,1,2,1,2,1,0,0.0,neutral or dissatisfied
Female,Loyal Customer,52,446,1,5,5,2,4,5,5,3,3,5,3,5,3,4,49,45.0,neutral or dissatisfied
Female,Loyal Customer,51,334,3,1,3,3,5,4,3,3,3,3,3,1,3,3,40,38.0,neutral or dissatisfied
Female,Loyal Customer,59,116,1,4,0,4,5,4,2,4,4,0,5,4,4,4,61,57.0,neutral or dissatisfied
Male,Loyal Customer,34,489,1,2,4,3,4,4,4,4,2,3,4,4,3,4,0,8.0,neutral or dissatisfied
Female,Loyal Customer,52,678,1,4,0,2,2,4,4,3,3,0,3,5,3,3,51,43.0,neutral or dissatisfied
Male,Loyal Customer,47,2079,1,5,5,5,1,1,1,1,4,2,4,3,4,1,0,0.0,neutral or dissatisfied
Female,disloyal Customer,47,236,5,5,5,3,5,5,5,5,3,3,5,3,2,5,0,5.0,satisfied
Male,Loyal Customer,29,594,4,1,1,1,4,4,4,4,4,5,1,1,5,4,0,0.0,satisfied
Female,Loyal Customer,33,116,5,3,3,3,5,5,5,5,3,2,3,4,3,5,0,0.0,satisfied
Female,Loyal Customer,35,177,3,4,4,4,3,3,3,3,1,1,3,1,3,3,5,0.0,neutral or dissatisfied
Male,Loyal Customer,49,297,4,5,4,1,2,4,2,2,3,5,4,5,5,2,0,0.0,neutral or dissatisfied
Male,Loyal Customer,37,438,2,5,4,5,2,2,2,2,4,2,4,2,4,2,0,0.0,neutral or dissatisfied
Female,disloyal Customer,62,86,2,2,2,1,4,2,2,4,1,3,5,1,4,4,42,46.0,neutral or dissatisfied
Female,Loyal Customer,39,845,2,4,2,2,2,2,2,2,4,3,3,1,2,2,9,0.0,neutral or dissatisfied
Male,Loyal Customer,28,764,1,4,4,4,1,1,1,1,1,4,4,4,3,1,0,36.0,neutral or dissatisfied
Female,Loyal Customer,44,170,3,5,0,4,2,5,4,2,2,0,2,4,2,4,0,0.0,neutral or dissatisfied
Female,Loyal Customer,39,266,3,5,5,5,3,2,3,3,5,1,5,1,4,3,0,27.0,satisfied
Female,Loyal Customer,42,341,1,5,1,5,5,5,4,2,2,1,4,4,2,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,25,1444,4,5,5,5,4,4,1,4,4,4,4,3,3,4,0,0.0,neutral or dissatisfied
Male,Loyal Customer,54,639,2,3,3,3,2,2,2,2,3,2,5,1,2,2,0,0.0,satisfied
Female,Loyal Customer,47,965,4,5,5,5,3,5,2,4,4,4,4,5,4,2,41,32.0,satisfied
Female,Loyal Customer,33,308,0,0,0,1,3,0,3,3,3,2,5,1,3,3,13,13.0,satisfied
Male,Loyal Customer,9,680,4,2,1,2,4,4,5,4,1,1,3,2,3,4,0,0.0,satisfied
Male,Loyal Customer,66,452,5,1,5,2,3,5,3,3,1,2,2,3,3,3,0,0.0,satisfied
Male,Loyal Customer,36,271,3,5,5,5,3,3,3,3,1,4,3,3,4,3,8,12.0,neutral or dissatisfied
Female,Loyal Customer,28,1036,4,4,4,4,4,4,4,4,4,5,4,3,4,4,0,0.0,neutral or dissatisfied
